sample id,region id,cell id,movie id,global_start_frame,path
20250722-2,2,165,1,140,20250722-2/000165-1.npy
20250722-2,2,165,2,160,20250722-2/000165-2.npy
20250722-2,2,166,0,120,20250722-2/000166-0.npy
20250722-2,2,166,1,140,20250722-2/000166-1.npy
20250722-2,2,166,2,160,20250722-2/000166-2.npy
20250722-2,2,167,0,120,20250722-2/000167-0.npy
20250722-2,2,167,1,140,20250722-2/000167-1.npy
20250722-2,2,167,2,160,20250722-2/000167-2.npy
20250722-2,2,168,0,120,20250722-2/000168-0.npy
20250722-2,2,168,1,140,20250722-2/000168-1.npy
20250722-2,2,168,2,160,20250722-2/000168-2.npy
20250722-2,2,169,0,120,20250722-2/000169-0.npy
20250722-2,2,169,1,140,20250722-2/000169-1.npy
20250722-2,2,169,2,160,20250722-2/000169-2.npy
20250722-2,2,170,0,120,20250722-2/000170-0.npy
20250722-2,2,170,1,140,20250722-2/000170-1.npy
20250722-2,2,170,2,160,20250722-2/000170-2.npy
20250722-2,2,171,0,120,20250722-2/000171-0.npy
20250722-2,2,171,1,140,20250722-2/000171-1.npy
20250722-2,2,171,2,160,20250722-2/000171-2.npy
20250722-2,2,172,0,120,20250722-2/000172-0.npy
20250722-2,2,172,1,140,20250722-2/000172-1.npy
20250722-2,2,172,2,160,20250722-2/000172-2.npy
20250722-2,2,173,0,120,20250722-2/000173-0.npy
20250722-2,2,173,1,140,20250722-2/000173-1.npy
20250722-2,2,173,2,160,20250722-2/000173-2.npy
20250722-2,2,174,0,120,20250722-2/000174-0.npy
20250722-2,2,174,1,140,20250722-2/000174-1.npy
20250722-2,2,174,2,160,20250722-2/000174-2.npy
20250722-2,2,175,0,120,20250722-2/000175-0.npy
20250722-2,2,175,1,140,20250722-2/000175-1.npy
20250722-2,2,175,2,160,20250722-2/000175-2.npy
20250722-2,2,176,0,120,20250722-2/000176-0.npy
20250722-2,2,176,1,140,20250722-2/000176-1.npy
20250722-2,2,176,2,160,20250722-2/000176-2.npy
20250722-2,2,177,0,120,20250722-2/000177-0.npy
20250722-2,2,177,1,140,20250722-2/000177-1.npy
20250722-2,2,177,2,160,20250722-2/000177-2.npy
20250722-2,2,178,0,120,20250722-2/000178-0.npy
20250722-2,2,178,1,140,20250722-2/000178-1.npy
20250722-2,2,178,2,160,20250722-2/000178-2.npy
20250722-2,2,179,0,120,20250722-2/000179-0.npy
20250722-2,2,179,1,140,20250722-2/000179-1.npy
20250722-2,2,179,2,160,20250722-2/000179-2.npy
20250722-2,2,180,0,120,20250722-2/000180-0.npy
20250722-2,2,180,1,140,20250722-2/000180-1.npy
20250722-2,2,180,2,160,20250722-2/000180-2.npy
20250722-2,2,181,0,120,20250722-2/000181-0.npy
20250722-2,2,181,1,140,20250722-2/000181-1.npy
20250722-2,2,181,2,160,20250722-2/000181-2.npy
20250722-2,2,182,0,120,20250722-2/000182-0.npy
20250722-2,2,182,1,140,20250722-2/000182-1.npy
20250722-2,2,182,2,160,20250722-2/000182-2.npy
20250722-2,2,183,0,120,20250722-2/000183-0.npy
20250722-2,2,183,1,140,20250722-2/000183-1.npy
20250722-2,2,183,2,160,20250722-2/000183-2.npy
20250722-2,2,184,0,120,20250722-2/000184-0.npy
20250722-2,2,184,1,140,20250722-2/000184-1.npy
20250722-2,2,184,2,160,20250722-2/000184-2.npy
20250722-2,2,185,0,120,20250722-2/000185-0.npy
20250722-2,2,185,1,140,20250722-2/000185-1.npy
20250722-2,2,185,2,160,20250722-2/000185-2.npy
20250722-2,2,186,0,120,20250722-2/000186-0.npy
20250722-2,2,186,1,140,20250722-2/000186-1.npy
20250722-2,2,186,2,160,20250722-2/000186-2.npy
20250722-2,2,187,0,120,20250722-2/000187-0.npy
20250722-2,2,187,1,140,20250722-2/000187-1.npy
20250722-2,2,187,2,160,20250722-2/000187-2.npy
20250722-2,2,188,0,120,20250722-2/000188-0.npy
20250722-2,2,188,1,140,20250722-2/000188-1.npy
20250722-2,2,188,2,160,20250722-2/000188-2.npy
20250722-2,2,189,0,120,20250722-2/000189-0.npy
20250722-2,2,189,1,140,20250722-2/000189-1.npy
20250722-2,2,189,2,160,20250722-2/000189-2.npy
20250722-2,2,190,0,120,20250722-2/000190-0.npy
20250722-2,2,190,1,140,20250722-2/000190-1.npy
20250722-2,2,190,2,160,20250722-2/000190-2.npy
20250722-2,2,191,0,120,20250722-2/000191-0.npy
20250722-2,2,191,1,140,20250722-2/000191-1.npy
20250722-2,2,191,2,160,20250722-2/000191-2.npy
20250722-2,2,192,0,120,20250722-2/000192-0.npy
20250722-2,2,192,1,140,20250722-2/000192-1.npy
20250722-2,2,192,2,160,20250722-2/000192-2.npy
20250722-2,2,193,0,120,20250722-2/000193-0.npy
20250722-2,2,193,1,140,20250722-2/000193-1.npy
20250722-2,2,193,2,160,20250722-2/000193-2.npy
20250722-2,2,194,0,120,20250722-2/000194-0.npy
20250722-2,2,194,1,140,20250722-2/000194-1.npy
20250722-2,2,194,2,160,20250722-2/000194-2.npy
20250722-2,2,195,0,120,20250722-2/000195-0.npy
20250722-2,2,195,1,140,20250722-2/000195-1.npy
20250722-2,2,195,2,160,20250722-2/000195-2.npy
20250722-2,2,196,0,120,20250722-2/000196-0.npy
20250722-2,2,196,1,140,20250722-2/000196-1.npy
20250722-2,2,196,2,160,20250722-2/000196-2.npy
20250722-2,2,197,0,120,20250722-2/000197-0.npy
20250722-2,2,197,1,140,20250722-2/000197-1.npy
20250722-2,2,197,2,160,20250722-2/000197-2.npy
20250722-2,2,198,0,120,20250722-2/000198-0.npy
20250722-2,2,198,1,140,20250722-2/000198-1.npy
20250722-2,2,198,2,160,20250722-2/000198-2.npy
20250722-2,2,199,0,120,20250722-2/000199-0.npy
20250722-2,2,199,1,140,20250722-2/000199-1.npy
20250722-2,2,199,2,160,20250722-2/000199-2.npy
20250722-2,2,200,0,120,20250722-2/000200-0.npy
20250722-2,2,200,1,140,20250722-2/000200-1.npy
20250722-2,2,200,2,160,20250722-2/000200-2.npy
20250722-2,2,201,0,120,20250722-2/000201-0.npy
20250722-2,2,201,1,140,20250722-2/000201-1.npy
20250722-2,2,201,2,160,20250722-2/000201-2.npy
20250722-2,2,202,0,120,20250722-2/000202-0.npy
20250722-2,2,202,1,140,20250722-2/000202-1.npy
20250722-2,2,202,2,160,20250722-2/000202-2.npy
20250722-2,2,203,0,120,20250722-2/000203-0.npy
20250722-2,2,203,1,140,20250722-2/000203-1.npy
20250722-2,2,203,2,160,20250722-2/000203-2.npy
20250722-2,2,204,0,120,20250722-2/000204-0.npy
20250722-2,2,204,1,140,20250722-2/000204-1.npy
20250722-2,2,204,2,160,20250722-2/000204-2.npy
20250722-2,2,205,0,120,20250722-2/000205-0.npy
20250722-2,2,205,1,140,20250722-2/000205-1.npy
20250722-2,2,205,2,160,20250722-2/000205-2.npy
20250722-2,2,206,0,120,20250722-2/000206-0.npy
20250722-2,2,206,1,140,20250722-2/000206-1.npy
20250722-2,2,206,2,160,20250722-2/000206-2.npy
20250722-2,2,207,0,120,20250722-2/000207-0.npy
20250722-2,2,207,1,140,20250722-2/000207-1.npy
20250722-2,2,207,2,160,20250722-2/000207-2.npy
20250722-2,2,208,0,120,20250722-2/000208-0.npy
20250722-2,2,208,1,140,20250722-2/000208-1.npy
20250722-2,2,208,2,160,20250722-2/000208-2.npy
20250722-2,2,209,0,120,20250722-2/000209-0.npy
20250722-2,2,209,1,140,20250722-2/000209-1.npy
20250722-2,2,209,2,160,20250722-2/000209-2.npy
20250722-2,2,210,0,120,20250722-2/000210-0.npy
20250722-2,2,210,1,140,20250722-2/000210-1.npy
20250722-2,2,210,2,160,20250722-2/000210-2.npy
20250722-2,2,211,0,120,20250722-2/000211-0.npy
20250722-2,2,211,1,140,20250722-2/000211-1.npy
20250722-2,2,211,2,160,20250722-2/000211-2.npy
20250722-2,2,212,0,120,20250722-2/000212-0.npy
20250722-2,2,212,1,140,20250722-2/000212-1.npy
20250722-2,2,212,2,160,20250722-2/000212-2.npy
20250722-2,2,213,0,120,20250722-2/000213-0.npy
20250722-2,2,213,1,140,20250722-2/000213-1.npy
20250722-2,2,213,2,160,20250722-2/000213-2.npy
20250722-2,2,214,0,120,20250722-2/000214-0.npy
20250722-2,2,214,1,140,20250722-2/000214-1.npy
20250722-2,2,214,2,160,20250722-2/000214-2.npy
20250722-2,2,215,0,120,20250722-2/000215-0.npy
20250722-2,2,215,1,140,20250722-2/000215-1.npy
20250722-2,2,215,2,160,20250722-2/000215-2.npy
20250722-2,2,216,0,120,20250722-2/000216-0.npy
20250722-2,2,216,1,140,20250722-2/000216-1.npy
20250722-2,2,216,2,160,20250722-2/000216-2.npy
20250722-2,2,217,0,120,20250722-2/000217-0.npy
20250722-2,2,217,1,140,20250722-2/000217-1.npy
20250722-2,2,217,2,160,20250722-2/000217-2.npy
20250722-2,2,218,0,120,20250722-2/000218-0.npy
20250722-2,2,218,1,140,20250722-2/000218-1.npy
20250722-2,2,218,2,160,20250722-2/000218-2.npy
20250722-2,2,219,0,120,20250722-2/000219-0.npy
20250722-2,2,219,1,140,20250722-2/000219-1.npy
20250722-2,2,219,2,160,20250722-2/000219-2.npy
20250722-2,2,220,0,120,20250722-2/000220-0.npy
20250722-2,2,220,1,140,20250722-2/000220-1.npy
20250722-2,2,220,2,160,20250722-2/000220-2.npy
20250722-2,2,221,0,120,20250722-2/000221-0.npy
20250722-2,2,221,1,140,20250722-2/000221-1.npy
20250722-2,2,221,2,160,20250722-2/000221-2.npy
20250722-2,2,222,0,120,20250722-2/000222-0.npy
20250722-2,2,222,1,140,20250722-2/000222-1.npy
20250722-2,2,222,2,160,20250722-2/000222-2.npy
20250722-2,2,223,0,120,20250722-2/000223-0.npy
20250722-2,2,223,1,140,20250722-2/000223-1.npy
20250722-2,2,223,2,160,20250722-2/000223-2.npy
20250722-2,2,224,0,120,20250722-2/000224-0.npy
20250722-2,2,224,1,140,20250722-2/000224-1.npy
20250722-2,2,224,2,160,20250722-2/000224-2.npy
20250722-2,2,225,0,120,20250722-2/000225-0.npy
20250722-2,2,225,1,140,20250722-2/000225-1.npy
20250722-2,2,225,2,160,20250722-2/000225-2.npy
20250722-2,2,226,0,120,20250722-2/000226-0.npy
20250722-2,2,226,1,140,20250722-2/000226-1.npy
20250722-2,2,226,2,160,20250722-2/000226-2.npy
20250722-2,2,227,0,120,20250722-2/000227-0.npy
20250722-2,2,227,1,140,20250722-2/000227-1.npy
20250722-2,2,227,2,160,20250722-2/000227-2.npy
20250722-2,2,228,0,120,20250722-2/000228-0.npy
20250722-2,2,228,1,140,20250722-2/000228-1.npy
20250722-2,2,228,2,160,20250722-2/000228-2.npy
20250722-2,2,229,0,120,20250722-2/000229-0.npy
20250722-2,2,229,1,140,20250722-2/000229-1.npy
20250722-2,2,229,2,160,20250722-2/000229-2.npy
20250722-2,2,230,0,120,20250722-2/000230-0.npy
20250722-2,2,230,1,140,20250722-2/000230-1.npy
20250722-2,2,230,2,160,20250722-2/000230-2.npy
20250722-2,2,231,0,120,20250722-2/000231-0.npy
20250722-2,2,231,1,140,20250722-2/000231-1.npy
20250722-2,2,231,2,160,20250722-2/000231-2.npy
20250722-2,2,232,0,120,20250722-2/000232-0.npy
20250722-2,2,232,1,140,20250722-2/000232-1.npy
20250722-2,2,232,2,160,20250722-2/000232-2.npy
20250722-2,2,233,0,120,20250722-2/000233-0.npy
20250722-2,2,233,1,140,20250722-2/000233-1.npy
20250722-2,2,233,2,160,20250722-2/000233-2.npy
20250722-2,2,234,0,120,20250722-2/000234-0.npy
20250722-2,2,234,1,140,20250722-2/000234-1.npy
20250722-2,2,234,2,160,20250722-2/000234-2.npy
20250722-2,2,235,0,120,20250722-2/000235-0.npy
20250722-2,2,235,1,140,20250722-2/000235-1.npy
20250722-2,2,235,2,160,20250722-2/000235-2.npy
20250722-2,2,236,0,120,20250722-2/000236-0.npy
20250722-2,2,236,1,140,20250722-2/000236-1.npy
20250722-2,2,236,2,160,20250722-2/000236-2.npy
20250722-2,2,237,0,120,20250722-2/000237-0.npy
20250722-2,2,237,1,140,20250722-2/000237-1.npy
20250722-2,2,237,2,160,20250722-2/000237-2.npy
20250722-2,2,238,0,120,20250722-2/000238-0.npy
20250722-2,2,238,1,140,20250722-2/000238-1.npy
20250722-2,2,238,2,160,20250722-2/000238-2.npy
20250722-2,2,239,0,120,20250722-2/000239-0.npy
20250722-2,2,239,1,140,20250722-2/000239-1.npy
20250722-2,2,239,2,160,20250722-2/000239-2.npy
20250722-2,2,240,0,120,20250722-2/000240-0.npy
20250722-2,2,240,1,140,20250722-2/000240-1.npy
20250722-2,2,240,2,160,20250722-2/000240-2.npy
20250722-2,3,241,0,180,20250722-2/000241-0.npy
20250722-2,3,241,1,200,20250722-2/000241-1.npy
20250722-2,3,241,2,220,20250722-2/000241-2.npy
20250722-2,3,242,0,180,20250722-2/000242-0.npy
20250722-2,3,242,1,200,20250722-2/000242-1.npy
20250722-2,3,242,2,220,20250722-2/000242-2.npy
20250722-2,3,243,0,180,20250722-2/000243-0.npy
20250722-2,3,243,1,200,20250722-2/000243-1.npy
20250722-2,3,243,2,220,20250722-2/000243-2.npy
20250722-2,3,244,0,180,20250722-2/000244-0.npy
20250722-2,3,244,1,200,20250722-2/000244-1.npy
20250722-2,3,244,2,220,20250722-2/000244-2.npy
20250722-2,3,245,0,180,20250722-2/000245-0.npy
20250722-2,3,245,1,200,20250722-2/000245-1.npy
20250722-2,3,245,2,220,20250722-2/000245-2.npy
20250722-2,3,246,0,180,20250722-2/000246-0.npy
20250722-2,3,246,1,200,20250722-2/000246-1.npy
20250722-2,3,246,2,220,20250722-2/000246-2.npy
20250722-2,3,247,0,180,20250722-2/000247-0.npy
20250722-2,3,247,1,200,20250722-2/000247-1.npy
20250722-2,3,247,2,220,20250722-2/000247-2.npy
20250722-2,3,248,0,180,20250722-2/000248-0.npy
20250722-2,3,248,1,200,20250722-2/000248-1.npy
20250722-2,3,248,2,220,20250722-2/000248-2.npy
20250722-2,3,249,0,180,20250722-2/000249-0.npy
20250722-2,3,249,1,200,20250722-2/000249-1.npy
20250722-2,3,249,2,220,20250722-2/000249-2.npy
20250722-2,3,250,0,180,20250722-2/000250-0.npy
20250722-2,3,250,1,200,20250722-2/000250-1.npy
20250722-2,3,250,2,220,20250722-2/000250-2.npy
20250722-2,3,251,0,180,20250722-2/000251-0.npy
20250722-2,3,251,1,200,20250722-2/000251-1.npy
20250722-2,3,251,2,220,20250722-2/000251-2.npy
20250722-2,3,252,0,180,20250722-2/000252-0.npy
20250722-2,3,252,1,200,20250722-2/000252-1.npy
20250722-2,3,252,2,220,20250722-2/000252-2.npy
20250722-2,3,253,0,180,20250722-2/000253-0.npy
20250722-2,3,253,1,200,20250722-2/000253-1.npy
20250722-2,3,253,2,220,20250722-2/000253-2.npy
20250722-2,3,254,0,180,20250722-2/000254-0.npy
20250722-2,3,254,1,200,20250722-2/000254-1.npy
20250722-2,3,254,2,220,20250722-2/000254-2.npy
20250722-2,3,255,0,180,20250722-2/000255-0.npy
20250722-2,3,255,1,200,20250722-2/000255-1.npy
20250722-2,3,255,2,220,20250722-2/000255-2.npy
20250722-2,3,256,0,180,20250722-2/000256-0.npy
20250722-2,3,256,1,200,20250722-2/000256-1.npy
20250722-2,3,256,2,220,20250722-2/000256-2.npy
20250722-2,3,257,0,180,20250722-2/000257-0.npy
20250722-2,3,257,1,200,20250722-2/000257-1.npy
20250722-2,3,257,2,220,20250722-2/000257-2.npy
20250722-2,3,258,0,180,20250722-2/000258-0.npy
20250722-2,3,258,1,200,20250722-2/000258-1.npy
20250722-2,3,258,2,220,20250722-2/000258-2.npy
20250722-2,3,259,0,180,20250722-2/000259-0.npy
20250722-2,3,259,1,200,20250722-2/000259-1.npy
20250722-2,3,259,2,220,20250722-2/000259-2.npy
20250722-2,3,260,0,180,20250722-2/000260-0.npy
20250722-2,3,260,1,200,20250722-2/000260-1.npy
20250722-2,3,260,2,220,20250722-2/000260-2.npy
20250722-2,3,261,0,180,20250722-2/000261-0.npy
20250722-2,3,261,1,200,20250722-2/000261-1.npy
20250722-2,3,261,2,220,20250722-2/000261-2.npy
20250722-2,3,262,0,180,20250722-2/000262-0.npy
20250722-2,3,262,1,200,20250722-2/000262-1.npy
20250722-2,3,262,2,220,20250722-2/000262-2.npy
20250722-2,3,263,0,180,20250722-2/000263-0.npy
20250722-2,3,263,1,200,20250722-2/000263-1.npy
20250722-2,3,263,2,220,20250722-2/000263-2.npy
20250722-2,3,264,0,180,20250722-2/000264-0.npy
20250722-2,3,264,1,200,20250722-2/000264-1.npy
20250722-2,3,264,2,220,20250722-2/000264-2.npy
20250722-2,3,265,0,180,20250722-2/000265-0.npy
20250722-2,3,265,1,200,20250722-2/000265-1.npy
20250722-2,3,265,2,220,20250722-2/000265-2.npy
20250722-2,3,266,0,180,20250722-2/000266-0.npy
20250722-2,3,266,1,200,20250722-2/000266-1.npy
20250722-2,3,266,2,220,20250722-2/000266-2.npy
20250722-2,3,267,0,180,20250722-2/000267-0.npy
20250722-2,3,267,1,200,20250722-2/000267-1.npy
20250722-2,3,267,2,220,20250722-2/000267-2.npy
20250722-2,3,268,0,180,20250722-2/000268-0.npy
20250722-2,3,268,1,200,20250722-2/000268-1.npy
20250722-2,3,268,2,220,20250722-2/000268-2.npy
20250722-2,3,269,0,180,20250722-2/000269-0.npy
20250722-2,3,269,1,200,20250722-2/000269-1.npy
20250722-2,3,269,2,220,20250722-2/000269-2.npy
20250722-2,3,270,0,180,20250722-2/000270-0.npy
20250722-2,3,270,1,200,20250722-2/000270-1.npy
20250722-2,3,270,2,220,20250722-2/000270-2.npy
20250722-2,3,271,0,180,20250722-2/000271-0.npy
20250722-2,3,271,1,200,20250722-2/000271-1.npy
20250722-2,3,271,2,220,20250722-2/000271-2.npy
20250722-2,3,272,0,180,20250722-2/000272-0.npy
20250722-2,3,272,1,200,20250722-2/000272-1.npy
20250722-2,3,272,2,220,20250722-2/000272-2.npy
20250722-2,3,273,0,180,20250722-2/000273-0.npy
20250722-2,3,273,1,200,20250722-2/000273-1.npy
20250722-2,3,273,2,220,20250722-2/000273-2.npy
20250722-2,3,274,0,180,20250722-2/000274-0.npy
20250722-2,3,274,1,200,20250722-2/000274-1.npy
20250722-2,3,274,2,220,20250722-2/000274-2.npy
20250722-2,3,275,0,180,20250722-2/000275-0.npy
20250722-2,3,275,1,200,20250722-2/000275-1.npy
20250722-2,3,275,2,220,20250722-2/000275-2.npy
20250722-2,3,276,0,180,20250722-2/000276-0.npy
20250722-2,3,276,1,200,20250722-2/000276-1.npy
20250722-2,3,276,2,220,20250722-2/000276-2.npy
20250722-2,3,277,0,180,20250722-2/000277-0.npy
20250722-2,3,277,1,200,20250722-2/000277-1.npy
20250722-2,3,277,2,220,20250722-2/000277-2.npy
20250722-2,3,278,0,180,20250722-2/000278-0.npy
20250722-2,3,278,1,200,20250722-2/000278-1.npy
20250722-2,3,278,2,220,20250722-2/000278-2.npy
20250722-2,3,279,0,180,20250722-2/000279-0.npy
20250722-2,3,279,1,200,20250722-2/000279-1.npy
20250722-2,3,279,2,220,20250722-2/000279-2.npy
20250722-2,3,280,0,180,20250722-2/000280-0.npy
20250722-2,3,280,1,200,20250722-2/000280-1.npy
20250722-2,3,280,2,220,20250722-2/000280-2.npy
20250722-2,3,281,0,180,20250722-2/000281-0.npy
20250722-2,3,281,1,200,20250722-2/000281-1.npy
20250722-2,3,281,2,220,20250722-2/000281-2.npy
20250722-2,3,282,0,180,20250722-2/000282-0.npy
20250722-2,3,282,1,200,20250722-2/000282-1.npy
20250722-2,3,282,2,220,20250722-2/000282-2.npy
20250722-2,3,283,0,180,20250722-2/000283-0.npy
20250722-2,3,283,1,200,20250722-2/000283-1.npy
20250722-2,3,283,2,220,20250722-2/000283-2.npy
20250722-2,3,284,0,180,20250722-2/000284-0.npy
20250722-2,3,284,1,200,20250722-2/000284-1.npy
20250722-2,3,284,2,220,20250722-2/000284-2.npy
20250722-2,3,285,0,180,20250722-2/000285-0.npy
20250722-2,3,285,1,200,20250722-2/000285-1.npy
20250722-2,3,285,2,220,20250722-2/000285-2.npy
20250722-2,3,286,0,180,20250722-2/000286-0.npy
20250722-2,3,286,1,200,20250722-2/000286-1.npy
20250722-2,3,286,2,220,20250722-2/000286-2.npy
20250722-2,3,287,0,180,20250722-2/000287-0.npy
20250722-2,3,287,1,200,20250722-2/000287-1.npy
20250722-2,3,287,2,220,20250722-2/000287-2.npy
20250722-2,3,288,0,180,20250722-2/000288-0.npy
20250722-2,3,288,1,200,20250722-2/000288-1.npy
20250722-2,3,288,2,220,20250722-2/000288-2.npy
20250722-2,3,289,0,180,20250722-2/000289-0.npy
20250722-2,3,289,1,200,20250722-2/000289-1.npy
20250722-2,3,289,2,220,20250722-2/000289-2.npy
20250722-2,3,290,0,180,20250722-2/000290-0.npy
20250722-2,3,290,1,200,20250722-2/000290-1.npy
20250722-2,3,290,2,220,20250722-2/000290-2.npy
20250722-2,3,291,0,180,20250722-2/000291-0.npy
20250722-2,3,291,1,200,20250722-2/000291-1.npy
20250722-2,3,291,2,220,20250722-2/000291-2.npy
20250722-2,3,292,0,180,20250722-2/000292-0.npy
20250722-2,3,292,1,200,20250722-2/000292-1.npy
20250722-2,3,292,2,220,20250722-2/000292-2.npy
20250722-2,3,293,0,180,20250722-2/000293-0.npy
20250722-2,3,293,1,200,20250722-2/000293-1.npy
20250722-2,3,293,2,220,20250722-2/000293-2.npy
20250722-2,3,294,0,180,20250722-2/000294-0.npy
20250722-2,3,294,1,200,20250722-2/000294-1.npy
20250722-2,3,294,2,220,20250722-2/000294-2.npy
20250722-2,3,295,0,180,20250722-2/000295-0.npy
20250722-2,3,295,1,200,20250722-2/000295-1.npy
20250722-2,3,295,2,220,20250722-2/000295-2.npy
20250722-2,3,296,0,180,20250722-2/000296-0.npy
20250722-2,3,296,1,200,20250722-2/000296-1.npy
20250722-2,3,296,2,220,20250722-2/000296-2.npy
20250722-2,3,297,0,180,20250722-2/000297-0.npy
20250722-2,3,297,1,200,20250722-2/000297-1.npy
20250722-2,3,297,2,220,20250722-2/000297-2.npy
20250722-2,3,298,0,180,20250722-2/000298-0.npy
20250722-2,3,298,1,200,20250722-2/000298-1.npy
20250722-2,3,298,2,220,20250722-2/000298-2.npy
20250722-2,3,299,0,180,20250722-2/000299-0.npy
20250722-2,3,299,1,200,20250722-2/000299-1.npy
20250722-2,3,299,2,220,20250722-2/000299-2.npy
20250722-2,3,300,0,180,20250722-2/000300-0.npy
20250722-2,3,300,1,200,20250722-2/000300-1.npy
20250722-2,3,300,2,220,20250722-2/000300-2.npy
20250722-2,3,301,0,180,20250722-2/000301-0.npy
20250722-2,3,301,1,200,20250722-2/000301-1.npy
20250722-2,3,301,2,220,20250722-2/000301-2.npy
20250722-2,3,302,0,180,20250722-2/000302-0.npy
20250722-2,3,302,1,200,20250722-2/000302-1.npy
20250722-2,3,302,2,220,20250722-2/000302-2.npy
20250722-2,3,303,0,180,20250722-2/000303-0.npy
20250722-2,3,303,1,200,20250722-2/000303-1.npy
20250722-2,3,303,2,220,20250722-2/000303-2.npy
20250722-2,4,304,0,240,20250722-2/000304-0.npy
20250722-2,4,304,1,260,20250722-2/000304-1.npy
20250722-2,4,304,2,280,20250722-2/000304-2.npy
20250722-2,4,305,0,240,20250722-2/000305-0.npy
20250722-2,4,305,1,260,20250722-2/000305-1.npy
20250722-2,4,305,2,280,20250722-2/000305-2.npy
20250722-2,4,306,0,240,20250722-2/000306-0.npy
20250722-2,4,306,1,260,20250722-2/000306-1.npy
20250722-2,4,306,2,280,20250722-2/000306-2.npy
20250722-2,4,307,0,240,20250722-2/000307-0.npy
20250722-2,4,307,1,260,20250722-2/000307-1.npy
20250722-2,4,307,2,280,20250722-2/000307-2.npy
20250722-2,4,308,0,240,20250722-2/000308-0.npy
20250722-2,4,308,1,260,20250722-2/000308-1.npy
20250722-2,4,308,2,280,20250722-2/000308-2.npy
20250722-2,4,309,0,240,20250722-2/000309-0.npy
20250722-2,4,309,1,260,20250722-2/000309-1.npy
20250722-2,4,309,2,280,20250722-2/000309-2.npy
20250722-2,4,310,0,240,20250722-2/000310-0.npy
20250722-2,4,310,1,260,20250722-2/000310-1.npy
20250722-2,4,310,2,280,20250722-2/000310-2.npy
20250722-2,4,311,0,240,20250722-2/000311-0.npy
20250722-2,4,311,1,260,20250722-2/000311-1.npy
20250722-2,4,311,2,280,20250722-2/000311-2.npy
20250722-2,4,312,0,240,20250722-2/000312-0.npy
20250722-2,4,312,1,260,20250722-2/000312-1.npy
20250722-2,4,312,2,280,20250722-2/000312-2.npy
20250722-2,4,313,0,240,20250722-2/000313-0.npy
20250722-2,4,313,1,260,20250722-2/000313-1.npy
20250722-2,4,313,2,280,20250722-2/000313-2.npy
20250722-2,4,314,0,240,20250722-2/000314-0.npy
20250722-2,4,314,1,260,20250722-2/000314-1.npy
20250722-2,4,314,2,280,20250722-2/000314-2.npy
20250722-2,4,315,0,240,20250722-2/000315-0.npy
20250722-2,4,315,1,260,20250722-2/000315-1.npy
20250722-2,4,315,2,280,20250722-2/000315-2.npy
20250722-2,4,316,0,240,20250722-2/000316-0.npy
20250722-2,4,316,1,260,20250722-2/000316-1.npy
20250722-2,4,316,2,280,20250722-2/000316-2.npy
20250722-2,4,317,0,240,20250722-2/000317-0.npy
20250722-2,4,317,1,260,20250722-2/000317-1.npy
20250722-2,4,317,2,280,20250722-2/000317-2.npy
20250722-2,4,318,0,240,20250722-2/000318-0.npy
20250722-2,4,318,1,260,20250722-2/000318-1.npy
20250722-2,4,318,2,280,20250722-2/000318-2.npy
20250722-2,4,319,0,240,20250722-2/000319-0.npy
20250722-2,4,319,1,260,20250722-2/000319-1.npy
20250722-2,4,319,2,280,20250722-2/000319-2.npy
20250722-2,4,320,0,240,20250722-2/000320-0.npy
20250722-2,4,320,1,260,20250722-2/000320-1.npy
20250722-2,4,320,2,280,20250722-2/000320-2.npy
20250722-2,4,321,0,240,20250722-2/000321-0.npy
20250722-2,4,321,1,260,20250722-2/000321-1.npy
20250722-2,4,321,2,280,20250722-2/000321-2.npy
20250722-2,4,322,0,240,20250722-2/000322-0.npy
20250722-2,4,322,1,260,20250722-2/000322-1.npy
20250722-2,4,322,2,280,20250722-2/000322-2.npy
20250722-2,4,323,0,240,20250722-2/000323-0.npy
20250722-2,4,323,1,260,20250722-2/000323-1.npy
20250722-2,4,323,2,280,20250722-2/000323-2.npy
20250722-2,4,324,0,240,20250722-2/000324-0.npy
20250722-2,4,324,1,260,20250722-2/000324-1.npy
